Sales Person,Country,Product,Date,Amount,Boxes Shipped,Amount_capped,Amount_minmax,Boxes_minmax,Amount_z,Boxes_z,PC1,PC2
Gigi Bohling,New Zealand,Manuka Honey Choco,2022-06-28,8267.0,272,8267.0,0.4925153027813849,0.3487773487773488,0.5699388284208834,0.8655481804013079,0.20902737736752616,1.0150425982433633
Ches Bonnell,Australia,Eclairs,2022-07-05,4116.0,128,4116.0,0.24500549384124823,0.16344916344916344,-0.43323811853722205,-0.2956874574617371,0.09726300520316403,-0.5154282177691747
Rafaelita Blaksland,New Zealand,Choco Coated Almonds,2022-06-07,2093.0,45,2093.0,0.12438098324479041,0.056628056628056624,-0.9221388565994353,-0.9650107765077978,-0.0303150252896993,-1.3344163026838294
Brien Boise,New Zealand,Smooth Sliky Salty,2022-01-18,1015.0,27,1015.0,0.06010356237332154,0.03346203346203346,-1.1826603571585386,-1.1101652312406785,0.05126179513947966,-1.6212725216351227
Brien Boise,Australia,Baker's Choco Chips,2022-01-04,12516.0,212,12516.0,0.7458685136189277,0.27155727155727155,1.5967995481570891,0.38169999795837245,-0.8592051317622265,1.3990104456327555
Dennison Crosswaite,Australia,99% Dark & Pure,2022-01-31,2758.0,18,2758.0,0.16403263897719003,0.021879021879021878,-0.761427541319469,-1.1827424586071187,-0.29791463502915666,-1.374735790727538
Kelci Walkden,India,Almond Choco,2022-03-14,5191.445,149,5191.445,0.3091305688775347,0.19047619047619047,-0.17333408776840503,-0.12634059360670968,0.03322941839338348,-0.2119019993502618
Camilla Castle,Australia,70% Dark Bites,2022-04-29,6048.0,477,6048.0,0.3602039883901145,0.6126126126126126,0.03367054480246952,2.518696137081337,1.7571784477225165,1.8047957888346349
Oby Sorrel,India,Smooth Sliky Salty,2022-02-07,10101.0,108,10101.0,0.6018703954328448,0.1377091377091377,1.0131637189824747,-0.4569701849427156,-1.039541652717752,0.39328821957163207
Kaine Padly,UK,Organic Choco Syrup,2022-03-31,2282.0,178,2282.0,0.1356504011897882,0.2277992277992278,-0.8764630090988134,0.10751936124070909,0.695780606635085,-0.5437252677507911
Marney O'Breen,India,Caramel Stuffed Bars,2022-03-16,4361.0,81,4361.0,0.2596139985847639,0.10296010296010295,-0.3740286865919713,-0.6747018670420365,-0.21260804481717305,-0.7415644861121277
Karlen McCaffrey,UK,Eclairs,2022-01-25,7798.0,196,7798.0,0.46455045084379776,0.25096525096525096,0.4565950586971177,0.2526738159735897,-0.14419409355779117,0.5015288309642097
Van Tuxwell,India,Baker's Choco Chips,2022-06-20,3052.0,447,3052.0,0.1815628446694088,0.5740025740025739,-0.6903762229851681,2.2767720458598695,2.098090661686259,1.1217512440006996
Gigi Bohling,UK,After Nines,2022-03-29,8029.0,175,8029.0,0.47832418388768394,0.22393822393822393,0.5124210945312112,0.08332695211856231,-0.3034153778674073,0.4212574836646967
Curtice Advani,Australia,Orange Choco,2022-07-12,854.0,136,854.0,0.05050368782758269,0.17374517374517373,-1.2215694124368461,-0.2311743664693457,0.7003150530571745,-1.0272449773911438
Jehu Rudeforth,Canada,Smooth Sliky Salty,2022-07-11,5460.0,138,5460.0,0.325143577005677,0.17631917631917632,-0.10843209186613226,-0.21504609372124786,-0.07538748368118924,-0.2287336185947564
Karlen McCaffrey,Canada,Smooth Sliky Salty,2022-01-19,3017.0,184,3017.0,0.17947591542033514,0.2355212355212355,-0.6988347132630611,0.15590417948500263,0.6043916672060341,-0.3839098621477014
Andria Kimpton,USA,85% Dark Bars,2022-04-05,8911.0,82,8911.0,0.5309148009643403,0.10424710424710423,0.7255750495341139,-0.6666377306679876,-0.9844430977354822,0.04167497783519879
Jehu Rudeforth,Canada,Milk Bars,2022-02-21,7203.0,12,7203.0,0.4290726536095455,0.014157014157014158,0.3128007239729373,-1.231127276851412,-1.0917219590466918,-0.6493549328840282
Rafaelita Blaksland,New Zealand,Caramel Stuffed Bars,2022-05-20,13083.0,14,13083.0,0.7796767674539211,0.01673101673101673,1.7338270906589552,-1.2149990041033143,-2.0851349281462435,0.3668668582735495
Mallorie Waber,Australia,Milk Bars,2022-07-29,5191.445,104,5191.445,0.3091305688775347,0.13256113256113256,-0.17333408776840503,-0.48922673043891124,-0.2233698297592574,-0.46850124750289907
Barr Faughny,USA,Fruit & Nut Bars,2022-01-28,9058.0,46,9058.0,0.5396799038104496,0.05791505791505791,0.7611007087012643,-0.9569466401337487,-1.2148429307608088,-0.13848398618369648
Marney O'Breen,UK,Caramel Stuffed Bars,2022-07-19,3549.0,112,3549.0,0.21119724000625487,0.14285714285714285,-0.570265661039088,-0.42471363944651985,0.10292082148351055,-0.7035566105136216
Mallorie Waber,New Zealand,Manuka Honey Choco,2022-04-13,9436.0,11,9436.0,0.5622187397004452,0.01287001287001287,0.8524524037025084,-1.2391914132254611,-1.4790155267766827,-0.27346577618303797
Roddy Speechley,India,Peanut Butter Cubes,2022-02-11,10283.0,21,10283.0,0.6127224275280279,0.02574002574002574,1.0571478684275182,-1.1585500494849719,-1.566735022816837,-0.07170216985282035
Roddy Speechley,New Zealand,Milk Bars,2022-03-02,5446.0,116,5446.0,0.3243088053060475,0.148005148005148,-0.11181548797728945,-0.3924570939503242,-0.19844358266661868,-0.3565745622474629
Ches Bonnell,Australia,White Choc,2022-03-02,1043.0,202,1043.0,0.061773105772580474,0.2586872586872587,-1.1758935649362243,0.30105863421788326,1.044362915510249,-0.6186017119298098
Van Tuxwell,USA,99% Dark & Pure,2022-07-28,12586.0,6,12586.0,0.750042372117075,0.0064350064350064354,1.613716528712875,-1.2795120950957057,-2.0458215794180687,0.2363182213133246
Kelci Walkden,India,After Nines,2022-01-07,1687.0,520,1687.0,0.1001726039555359,0.667953667953668,-1.0202573438229938,2.865454001165441,2.747612841774831,1.3047510690295747
Brien Boise,UK,White Choc,2022-04-12,5299.0,167,5299.0,0.3155437024599381,0.21364221364221364,-0.14734114714443988,0.018813861126170926,0.11748933307625493,-0.09088251551102172
Van Tuxwell,Canada,Almond Choco,2022-06-27,3213.0,72,3213.0,0.1911627192151477,0.09137709137709137,-0.6514671677068605,-0.7472790944084768,-0.06774926308926857,-0.9890629671010907
Jehu Rudeforth,Australia,50% Dark Bites,2022-01-14,5194.0,418,5194.0,0.3092829147127171,0.5366795366795366,-0.1727166179781188,2.0429120910124507,1.5666860847188366,1.3224279011269477
Karlen McCaffrey,UK,Baker's Choco Chips,2022-02-07,5191.445,389,5191.445,0.3091305688775347,0.49935649935649934,-0.17333408776840503,1.8090521361650318,1.4017587418741346,1.1566273241304699
Jehu Rudeforth,Australia,Orange Choco,2022-03-23,13706.0,26,13706.0,0.8168241080874323,0.032175032175032175,1.8843882176054498,-1.1182293676147272,-2.12317125581916,0.5417561182945423
Marney O'Breen,India,Peanut Butter Cubes,2022-01-10,6489.0,146,6489.0,0.3864992969284427,0.1866151866151866,0.14024752230392085,-0.15053300272885647,-0.2056128810876617,-0.0072729329562319445
Oby Sorrel,UK,Choco Coated Almonds,2022-03-17,9324.0,41,9324.0,0.5555405661034095,0.05148005148005148,0.8253852348132509,-0.9972673220039934,-1.2888099826724735,-0.1215389894170624
Gigi Bohling,USA,Spicy Special Slims,2022-01-21,10829.0,54,10829.0,0.6452785238135771,0.0682110682110682,1.1891003167626484,-0.8924335491413574,-1.471866711850171,0.20977508313771914
Barr Faughny,Australia,White Choc,2022-07-04,8113.0,370,8113.0,0.48333281408546075,0.4749034749034749,0.5327214711981544,1.6558335450581023,0.7941601634588666,1.5475420929946282
Kaine Padly,Canada,Peanut Butter Cubes,2022-07-04,3269.0,176,3269.0,0.19450180601366554,0.2252252252252252,-0.6379335832622318,0.09139108849261124,0.5157104210844994,-0.38646390425821564
Dotty Strutley,USA,Manuka Honey Choco,2022-08-10,273.0,210,273.0,0.015860662292959852,0.268983268983269,-1.3619803510498694,0.36557172521027465,1.2215637879764423,-0.7045672961639556
Dennison Crosswaite,Australia,50% Dark Bites,2022-04-01,7287.0,12,7287.0,0.43408128380732225,0.014157014157014158,0.3331011006398804,-1.231127276851412,-1.1060764930485283,-0.6350003988821917
Gigi Bohling,India,Raspberry Choco,2022-02-22,2583.0,159,2583.0,0.1535979927318217,0.20334620334620332,-0.8037199927089339,-0.045699229866220464,0.536001621686278,-0.6006300923531008
Camilla Castle,UK,White Choc,2022-01-03,9982.0,187,9982.0,0.5947748359859943,0.23938223938223938,0.9844048520376386,0.1800965886071494,-0.5687318272360693,0.8234268653814376
Karlen McCaffrey,India,Drinking Coco,2022-05-31,4795.0,233,4795.0,0.2854919212732773,0.2985842985842986,-0.2691434071460986,0.5510468618133999,0.5799621010444809,0.19933584443515912
Dotty Strutley,UK,99% Dark & Pure,2022-01-03,9310.0,282,9310.0,0.55470579440378,0.36164736164736166,0.8220018387020938,0.9461895441417971,0.08781396865642047,1.2503001172445334
Husein Augar,New Zealand,Caramel Stuffed Bars,2022-01-27,497.0,475,497.0,0.029217009487031306,0.6100386100386099,-1.3078460132713545,2.502567864333239,2.6943694919815413,0.8447959225175843
Barr Faughny,UK,50% Dark Bites,2022-01-28,581.0,65,581.0,0.0342256396848081,0.08236808236808237,-1.2875456366044113,-0.8037280490268193,0.34211069703342095,-1.4787538044268298
Curtice Advani,Australia,Organic Choco Syrup,2022-06-28,3472.0,311,3472.0,0.2066059956582928,0.398970398970399,-0.5888743396504525,1.1800494989892159,1.2508180417046502,0.4180239640374681
Husein Augar,UK,Choco Coated Almonds,2022-03-02,4333.0,43,4333.0,0.25794445518550496,0.05405405405405405,-0.38079547881428566,-0.9811390492558956,-0.42450700970101307,-0.9630331403305223
Wilone O'Kielt,Australia,After Nines,2022-05-27,3325.0,26,3325.0,0.1978408928121834,0.032175032175032175,-0.624399998817603,-1.1182293676147272,-0.3491900954255281,-1.2322250420991152
Dennison Crosswaite,USA,Almond Choco,2022-06-30,11718.0,84,11718.0,0.6982865267400482,0.1068211068211068,1.4039459698211296,-0.6505094579198897,-1.4527193646011802,0.5327600667589163
Barr Faughny,Canada,Peanut Butter Cubes,2022-06-07,2100.0,78,2100.0,0.12479836909460515,0.09909909909909909,-0.9204471585438567,-0.6988942761641832,0.1566615455220843,-1.145047309538409
Kaine Padly,USA,70% Dark Bites,2022-05-12,4018.0,100,4018.0,0.23916209194384197,0.1274131274131274,-0.45692189131532235,-0.5214832759351069,-0.04565179286744767,-0.6918369285107364
Barr Faughny,New Zealand,Raspberry Choco,2022-07-29,6468.0,66,6468.0,0.3852471393789985,0.08365508365508365,0.13517242813718508,-0.7956639126527704,-0.6582006887474531,-0.46703800761693515
Dennison Crosswaite,UK,White Choc,2022-08-03,7238.0,265,7238.0,0.43115958285861916,0.33976833976833976,0.32125921425083026,0.8090992257829654,0.3449549802885018,0.799284118119342
Barr Faughny,India,Baker's Choco Chips,2022-08-18,6454.0,141,6454.0,0.38441236767936904,0.18018018018018017,0.1317890320260279,-0.19085368459910107,-0.22814285282607882,-0.041765016362845825
Van Tuxwell,New Zealand,Smooth Sliky Salty,2022-06-14,3115.0,42,3115.0,0.18531931731774143,0.05276705276705276,-0.6751509404849608,-0.9892031856299445,-0.22206847218888642,-1.176876088871658
Beverie Moffet,UK,White Choc,2022-06-30,6475.0,76,6475.0,0.3856645252288132,0.09652509652509651,0.13686412619276367,-0.7150225489122811,-0.6023748447692416,-0.40881974130508497
Camilla Castle,New Zealand,Mint Chip Choco,2022-06-13,1162.0,190,1162.0,0.06886866521943093,0.24324324324324323,-1.1471346979913881,0.20428899772929615,0.9556008595002761,-0.6666925882679109
Ches Bonnell,UK,Orange Choco,2022-04-27,14238.0,54,14238.0,0.848545432673352,0.0682110682110682,2.012957269829423,-0.8924335491413574,-2.05442155009137,0.7923299213789267
Jan Morforth,Australia,White Choc,2022-07-27,3472.0,32,3472.0,0.2066059956582928,0.039897039897039896,-0.5888743396504525,-1.0698445493704338,-0.34009729684172324,-1.1728913745088827
Mallorie Waber,Canada,85% Dark Bars,2022-04-20,5191.445,424,5191.445,0.3091305688775347,0.5444015444015443,-0.17333408776840503,2.0912969092567444,1.6013359348817444,1.3562045171380768
Rafaelita Blaksland,India,Spicy Special Slims,2022-01-04,8064.0,134,8064.0,0.4804111131367576,0.17117117117117117,0.5208795848091042,-0.24730263921744355,-0.5431868597961342,0.19344811340417029
Ches Bonnell,Australia,Mint Chip Choco,2022-02-21,9660.0,92,9660.0,0.5755750868945166,0.1171171171171171,0.9065867414810234,-0.5859963669274983,-1.05541563744016,0.22669162782994023
Karlen McCaffrey,Australia,White Choc,2022-01-05,7357.0,48,7357.0,0.4382551423054696,0.06048906048906049,0.35001808119566635,-0.9408183673856509,-0.9127592061946126,-0.4177588886918843
Beverie Moffet,India,Drinking Coco,2022-07-15,6055.0,46,6055.0,0.3606213742399293,0.05791505791505791,0.035362242858048114,-0.9569466401337487,-0.7016683401951526,-0.6516585767493599
Brien Boise,Australia,Choco Coated Almonds,2022-05-25,5124.0,62,5124.0,0.3051090562145698,0.0785070785070785,-0.1896335985339047,-0.827920458148966,-0.451336966776081,-0.719519373704335
Karlen McCaffrey,Canada,Eclairs,2022-04-20,3479.0,358,3479.0,0.20702338150810753,0.4594594594594595,-0.587182641594874,1.5590639085695153,1.5176254897194779,0.6872238343859312
Gigi Bohling,USA,99% Dark & Pure,2022-06-02,784.0,249,784.0,0.04632982932943536,0.31917631917631917,-1.2384863929926322,0.6800730437981827,1.3566263878642255,-0.3948578659204964
Marney O'Breen,UK,Smooth Sliky Salty,2022-05-13,18991.0,88,16778.052499999998,1.0000000000000002,0.11196911196911195,2.6268146805890713,-0.6182529124236941,-2.2946093004280232,1.4202676467017972
Beverie Moffet,New Zealand,Baker's Choco Chips,2022-08-03,1372.0,144,1372.0,0.08139024071387292,0.18404118404118402,-1.0963837563240304,-0.1666612754769543,0.657413070828541,-0.8931077069304594
Beverie Moffet,Australia,Milk Bars,2022-05-25,735.0,390,735.0,0.04340812838073223,0.5006435006435006,-1.2503282793816823,1.8171162725390808,2.169010843576905,0.4007796334566954
Van Tuxwell,UK,Raspberry Choco,2022-03-16,6538.0,79,6538.0,0.38942099787714585,0.10038610038610038,0.152089408692971,-0.6908301397901343,-0.5960341287271094,-0.3809472242601981
Jan Morforth,Australia,Orange Choco,2022-07-04,3199.0,122,3199.0,0.1903279475155182,0.1557271557271557,-0.6548505638180177,-0.3440722757060306,0.21975343496952746,-0.7063451137095774
Jehu Rudeforth,India,50% Dark Bites,2022-07-05,3472.0,135,3472.0,0.2066059956582928,0.17245817245817244,-0.5888743396504525,-0.23923850284339462,0.24722987115209946,-0.5855642065150685
Madelene Upcott,USA,After Nines,2022-03-15,4571.0,430,4571.0,0.2721355740792059,0.552123552123552,-0.32327774492461353,2.1396817275010376,1.7415753447398281,1.2843915734540285
Barr Faughny,UK,Raspberry Choco,2022-08-22,5481.0,69,5481.0,0.32639573455512116,0.08751608751608751,-0.10335699769939649,-0.7714715035306235,-0.4724282976823643,-0.6185971655950075
Ches Bonnell,Australia,70% Dark Bites,2022-01-12,3136.0,125,3136.0,0.18657147486718562,0.15958815958815958,-0.670075846318225,-0.31987986658388384,0.2476259520144143,-0.7000043976674459
Marney O'Breen,UK,Baker's Choco Chips,2022-06-10,252.0,154,252.0,0.014608504743515651,0.1969111969111969,-1.3670554452166053,-0.08601991173646507,0.9058289126647261,-1.0274794384765857
Kaine Padly,Australia,Peanut Butter Cubes,2022-03-25,5460.0,286,5460.0,0.325143577005677,0.3667953667953668,-0.10843209186613226,0.9784460896379928,0.7685389324652742,0.6151927975516949
Rafaelita Blaksland,India,Almond Choco,2022-07-27,3395.0,99,3395.0,0.20201475131033073,0.12612612612612611,-0.607483018261817,-0.5295474123091558,0.055108795465003524,-0.8040019278721952
Husein Augar,UK,Caramel Stuffed Bars,2022-04-15,14938.0,433,14938.0,0.8902840176548253,0.555984555984556,2.182127075387282,2.1638741366231846,-0.01290677677665437,3.0730869280575552
Roddy Speechley,India,Orange Choco,2022-06-27,4053.0,19,4053.0,0.24124902119291564,0.023166023166023165,-0.4484634010374294,-1.1746783222330697,-0.5135114953763,-1.1477345193513848
Jehu Rudeforth,UK,70% Dark Bites,2022-04-14,5191.445,258,5191.445,0.3091305688775347,0.3307593307593308,-0.17333408776840503,0.7526502711646229,0.6547698194742247,0.40963840173057064
Husein Augar,Australia,Manuka Honey Choco,2022-03-15,7161.0,92,7161.0,0.42656833851065706,0.1171171171171171,0.30265053563946576,-0.5859963669274983,-0.6283682508855231,-0.2003557587247027
Madelene Upcott,USA,Eclairs,2022-03-18,8883.0,200,8883.0,0.5292452575650813,0.25611325611325614,0.7188082573117995,0.2849303614697854,-0.3067980023568338,0.7097503838792799
Brien Boise,India,Eclairs,2022-04-29,1351.0,61,1351.0,0.08013808316442872,0.0772200772200772,-1.101458850490766,-0.835984594523015,0.18771864662524,-1.3699793981346717
Mallorie Waber,New Zealand,White Choc,2022-02-25,3171.0,246,3171.0,0.18865840411625928,0.3153153153153153,-0.6616173560403321,0.6558806346760359,0.9316117634351947,-0.00405647457847833
Husein Augar,USA,Milk Bars,2022-03-02,854.0,56,854.0,0.05050368782758269,0.07078507078507078,-1.2215694124368461,-0.8763052763932596,0.24413861189692398,-1.4834214185513879
Van Tuxwell,Australia,Milk Bars,2022-06-20,7910.0,87,7910.0,0.4712286244408335,0.11068211068211067,0.48366222758637517,-0.626317048797743,-0.7848738733077478,-0.10087219144750707
Beverie Moffet,Canada,White Choc,2022-07-15,9275.0,173,9275.0,0.5526188651547064,0.22136422136422135,0.8135433484242007,0.06719867937046446,-0.5277453765903222,0.6227786603296023
Dotty Strutley,Australia,50% Dark Bites,2022-05-12,3108.0,252,3108.0,0.1849019314679267,0.323037323037323,-0.6768426385405394,0.7042654529203294,0.9765908970235905,0.019390858007162393
Mallorie Waber,New Zealand,Organic Choco Syrup,2022-07-01,5075.0,256,5075.0,0.30218735526586665,0.3281853281853282,-0.20147548492295486,0.7365219984165251,0.6632643812052643,0.3783350179415183
Husein Augar,USA,85% Dark Bars,2022-08-08,378.0,54,378.0,0.022121450040180846,0.0682110682110682,-1.3366048802161905,-0.8924335491413574,0.31407656021165814,-1.5761681889241352
Madelene Upcott,Australia,50% Dark Bites,2022-07-25,7350.0,6,7350.0,0.43783775645565487,0.0064350064350064354,0.34832638314008774,-1.2795120950957057,-1.1510556266369247,-0.6584477314678324
Wilone O'Kielt,UK,Drinking Coco,2022-05-18,5191.445,55,5191.445,0.3091305688775347,0.06949806949806948,-0.17333408776840503,-0.8843694127673085,-0.502777899969911,-0.7479093177135485
Camilla Castle,India,Peanut Butter Cubes,2022-07-15,11837.0,277,11837.0,0.7053820861868986,0.3552123552123552,1.4327048367659656,0.9058688622715525,-0.37252929013801095,1.6536213208939403
Curtice Advani,India,70% Dark Bites,2022-07-05,2282.0,44,2282.0,0.1356504011897882,0.05534105534105534,-0.8764630090988134,-0.9730749128818467,-0.06831493230833449,-1.3078208066941999
Mallorie Waber,USA,Manuka Honey Choco,2022-07-04,5425.0,96,5425.0,0.3230566477566033,0.12226512226512226,-0.11689058214402523,-0.5537398214313026,-0.3088990594562222,-0.47420730603798317
Dotty Strutley,UK,70% Dark Bites,2022-06-20,1267.0,216,1267.0,0.07512945296665192,0.2767052767052767,-1.1217592271577093,0.41395654345456817,1.085915035375062,-0.5004920773885357
Gunar Cockshoot,Australia,Almond Choco,2022-01-25,3752.0,424,3752.0,0.22330142965088212,0.5444015444015443,-0.5212064174273089,2.0912969092567444,1.847318818170716,1.1102216338491022
